1503071357182	400.0
1503222431126	400.0
1503222437679	516.6
1503222443821	408.3
1503222449252	404.9
1503222455350	404.5
1503222461037	402.1
1503222478031	400.9
1503222478031	400.9
1503222483534	400.0
1503222499421	400.0
1503222505342	400.8
1503222510759	400.8
1503222516169	400.0
1503222521817	400.0
1503222570571	400.0
1503222641818	400.0
1503222701189	400.1
1503222701189	400.1
1503222701189	400.1
1503222706538	400.3
1503222711706	400.0
1503222754891	400.0
1503222760121	401.6
1503222765199	403.0
1503222770370	404.4
1503222775372	404.3
1503222780441	403.6
1503222786352	405.4
1503222791752	406.8
1503222796909	407.2
1503222802734	410.9
1503222808066	412.6
1503222813118	416.4
1503222818141	417.2
1503222823147	420.1
1503222828434	424.1
1503222833834	428.9
1503222839245	434.7
1503222844351	440.6
1503222849485	444.8
1503222854924	447.9
1503222860414	453.2
1503222865557	460.8
1503222870566	465.2
1503222876312	472.8
1503222881326	475.8
1503222886337	484.2
1503222891805	491.5
1503222896949	497.9
1503222902647	504.5
1503222907784	509.3
1503222913578	517.5
1503222918585	525.5
1503222923764	533.5
1503222929227	541.8
1503222934580	545.3
1503222940530	553.1
1503222945985	561.3
1503222951419	569.6
1503222956826	577.2
1503222962190	583.5
1503222967431	589.4
1503222972557	594.3
1503222978176	602.0
1503222983580	609.2
1503222988589	612.2
1503222993951	618.4
1503222999370	624.8
1503223005041	631.7
1503223010531	638.4
1503223016022	644.0
1503223021341	649.1
1503223026648	654.6
1503223032186	660.2
1503223037616	666.2
1503223042932	672.5
1503223048177	675.3
1503223053793	680.6
1503223059253	686.1
1503223064472	691.8
1503223069600	697.9
1503223074920	703.3
1503223080013	705.5
1503223085813	710.9
1503223091245	716.7
1503223096704	722.5
1503223102081	727.7
1503223107450	732.1
1503223112835	737.0
1503223118246	742.0
1503223123697	747.3
1503223128856	751.4
1503223134303	755.9
1503223140013	760.8
1503223145527	765.6
1503223151047	770.9
1503223156506	776.3
1503223161624	781.4
1503223167314	785.6
1503223172954	789.9
1503223178592	794.4
1503223184068	799.1
1503223189580	804.1
1503223194596	807.1
1503223200069	811.1
1503223205829	815.5
1503223211259	820.1
1503223217019	824.8
1503223222479	829.5
1503223228053	833.5
1503223233540	837.2
1503223238846	841.1
1503223244467	845.2
1503223249894	849.2
1503223255326	853.7
1503223260568	858.1
1503223265851	859.7
1503223271498	863.5
1503223277041	867.5
1503223282427	871.6
1503223287882	875.5
1503223293362	878.8
1503223298773	882.1
1503223304242	885.6
1503223309342	889.5
1503223314622	892.6
1503223319840	896.1
1503223325793	899.3
1503223331259	902.9
1503223336350	906.6
1503223341523	910.5
1503223347465	914.6
1503223352905	918.1
1503223358338	921.3
1503223363373	923.5
1503223369115	927.6
1503223374505	931.5
1503223379675	934.9
1503223385406	938.0
1503223390745	941.6
1503223396085	945.1
1503223401418	948.7
1503223406427	951.5
1503223411806	954.8
1503223417306	958.0
1503223422637	961.0
1503223428017	963.8
1503223433258	966.2
1503223438590	966.7
1503223443987	968.1
1503223449318	969.4
1503223454828	970.9
1503223460153	972.1
1503223465477	972.8
1503223470839	973.1
1503223476097	973.4
1503223481531	974.2
1503223487199	975.1
1503223492715	975.3
1503223498139	975.4
1503223503480	975.6
1503223508779	975.9
1503223514200	976.3
1503223519262	976.8
1503223524700	976.8
1503223530511	977.0
1503223535911	977.2
1503223541429	977.8
1503223546742	978.4
1503223551879	978.6
1503223557563	978.5
1503223563062	978.5
1503223568352	978.6
1503223573386	979.4
1503223579246	979.5
1503223584684	979.3
1503223590174	979.4
1503223595221	979.5
1503223601164	979.9
1503223606504	980.4
1503223611824	980.7
1503223617256	980.7
1503223622366	980.3
1503223627764	980.6
1503223632942	981.1
1503223638695	981.4
1503223649352	981.1
1503223654685	981.2
1503223660008	981.3
1503223665154	982.0
1503223670714	981.8
1503223681597	981.8
1503223686937	982.1
1503223692237	982.7
1503223697238	983.2
1503223702999	983.3
1503223708421	983.3
1503223713666	983.5
1503223719056	983.6
1503223724418	983.6
1503223729760	983.3
1503223734789	983.4
1503223740248	983.2
1503223745256	983.3
1503223750346	983.3
1503223755626	983.7
1503223760717	984.2
1503223765759	984.6
1503223770809	984.7
1503223776028	984.9
1503223791226	984.8
1503223796299	984.9
1503223801299	985.0
1503223811359	985.0
1503223816719	985.1
1503223821749	985.2
1503223831819	985.2
1503223836864	985.3
1503223846941	985.3
1503223852110	985.5
1503223857583	985.0
1503223862792	984.8
1503223867994	985.2
1503223873084	985.5
1503223878255	985.4
1503223883436	985.2
1503223888586	985.5
1503223893934	985.9
1503223899525	985.7
1503223904595	985.5
1503223909769	985.5
1503223914825	986.2
1503223920015	985.9
1503223925431	985.8
1503223930525	985.7
1503223935726	986.5
1503223941160	986.2
1503223946237	986.0
1503223951519	985.9
1503223956883	986.2
1503223962101	986.7
1503223967337	986.1
1503223972723	986.2
1503223978139	986.6
1503223983348	986.9
1503223988368	987.0
1503223993579	986.3
1503223999078	986.5
1503224004170	987.0
1503224009639	987.2
1503224014868	986.7
1503224019989	986.7
1503224025120	987.2
1503224030247	987.2
1503224035340	986.9
1503224040504	986.9
1503224045512	987.4
1503224050661	987.4
1503224055781	986.8
1503224061081	987.1
1503224066196	987.5
1503224071528	987.4
1503224076901	987.3
1503224082021	987.1
1503224087172	987.7
1503224092172	987.7
1503224097359	987.3
1503224102413	987.4
1503224107913	987.8
1503224113402	987.8
1503224118511	987.4
1503224123565	987.3
1503224128783	988.0
1503224134577	987.9
1503224140024	987.6
1503224145764	987.4
1503224151206	987.4
1503224161838	988.2
1503224167385	987.8
1503224172587	987.6
1503224178606	987.6
1503224183775	987.7
1503224189247	988.2
1503224194498	987.6
1503224199536	987.7
1503224205680	987.7
1503224211175	988.3
1503224216228	988.3
1503224221704	987.8
1503224226897	987.8
1503224232058	988.3
1503224237251	988.3
1503224243248	987.9
1503224248352	987.8
1503224254278	987.8
1503224259489	988.3
1503224264512	988.5
1503224269650	987.9
1503224275099	987.9
1503224280439	988.4
1503224285552	988.6
1503224291007	987.9
1503224296020	987.8
1503224301452	988.2
1503224306680	988.6
1503224312418	988.3
1503224317941	988.0
1503224323462	987.8
1503224328552	988.1
1503224334271	988.3
1503224339959	988.7
1503224345053	988.1
1503224350295	988.2
1503224355702	988.7
1503224361463	988.7
1503224367173	988.2
1503224372237	988.0
1503224377893	988.0
1503224389583	988.7
1503224395042	988.5
1503224400527	988.2
1503224405778	988.1
1503224411316	988.3
1503224417241	988.9
1503224422571	988.7
1503224428750	988.3
1503224440357	988.3
1503224445936	988.6
1503224451426	988.9
1503224456656	988.5
1503224462817	988.2
1503224467856	988.2
1503224474000	988.4
1503224479788	988.9
1503224485221	988.8
1503224490658	988.4
1503224496035	988.2
1503224501488	988.2
1503224506850	988.7
1503224511995	989.0
1503224517138	988.3
1503224522909	988.2
1503224527986	988.8
1503224534109	989.0
1503224539531	988.6
1503224545344	988.3
1503224550520	988.3
1503224555894	988.5
1503224561991	989.1
1503224567060	988.9
1503224573301	988.5
1503224578446	988.4
1503224583519	988.4
1503224589179	988.9
1503224594247	988.5
1503224599248	988.3
1503224604959	988.4
1503224610010	988.9
1503224615211	989.1
1503224620273	988.3
1503224625473	988.5
1503224630909	989.0
1503224637234	989.1
1503224642790	988.8
1503224648525	988.4
1503224653944	988.5
1503224659191	988.7
1503224665184	989.1
1503224670272	989.0
1503224675842	988.7
1503224681308	988.3
1503224687569	988.5
1503224693690	988.9
1503224699136	989.2
1503224704663	988.8
1503224709925	988.5
1503224715636	988.4
1503224721517	988.8
1503224726710	989.3
1503224732184	989.0
1503224737448	988.6
1503224742777	988.5
1503224747847	989.3
1503224753608	989.1
1503224759030	988.6
1503224764268	988.4
1503224770290	988.7
1503224776050	989.1
1503224781809	989.4
1503224787269	988.8
1503224792377	988.7
1503224798219	988.5
1503224803707	988.8
1503224808939	989.3
1503224814352	988.6
1503224819772	988.6
1503224824938	988.8
1503224830245	989.3
1503224835478	989.0
1503224841598	988.7
1503224846861	988.5
1503224852421	988.6
1503224857753	989.1
1503224862921	989.3
1503224867952	988.5
1503224873732	988.7
1503224878773	989.1
1503224884933	989.3
1503224890353	988.8
1503224895360	988.5
1503224901915	988.5
1503224907324	988.9
1503224913117	989.4
1503224918461	989.1
1503224924316	988.7
1503224929737	988.6
1503224934802	988.6
1503224940526	989.2
1503224945533	989.3
1503224950687	988.5
1503224956136	988.6
1503224961926	989.2
1503224967325	989.4
1503224973013	989.0
1503224978537	988.7
1503224984116	988.7
1503224989798	988.9
1503224995557	989.4
1503225001164	989.1
1503225006757	988.7
1503225016935	988.8
1503225021937	989.3
1503225027318	988.8
1503225032715	988.7
1503225038879	988.7
1503225043926	989.3
1503225050069	989.4
1503225055469	989.1
1503225060660	988.8
1503225065967	988.7
1503225072472	989.0
1503225078022	989.5
1503225083129	989.2
1503225088710	988.8
1503225100612	988.8
1503225106392	989.4
1503225111791	989.5
1503225117281	988.9
1503225123311	988.8
1503225128339	988.7
1503225133439	989.0
1503225139927	989.6
1503225150313	988.8
1503225156064	988.6
1503225162383	988.8
1503225168124	989.3
1503225173914	989.4
1503225179313	989.0
1503225185086	988.7
1503225190556	988.7
1503225196325	989.0
1503225202085	989.5
1503225207475	989.2
1503225213291	988.8
1503225218685	988.5
1503225224286	988.1
1503225229726	987.4
1503225235216	986.1
1503225240606	983.9
1503225246049	981.5
1503225251106	980.6
1503225256387	978.4
1503225261827	975.5
1503225267609	972.7
1503225273354	970.0
1503225278808	967.4
1503225284382	965.2
1503225289675	962.0
1503225294817	959.0
1503225300710	955.9
1503225306273	953.1
1503225311669	950.5
1503225316912	947.7
1503225321928	944.9
1503225327450	942.1
1503225333000	939.3
1503225338714	936.5
1503225344250	932.9
1503225349621	929.6
1503225355130	926.4
1503225360531	923.8
1503225365800	920.9
1503225370911	918.1
1503225376343	915.0
1503225381402	912.1
1503225386441	909.4
1503225391442	906.5
1503225396743	903.3
1503225401770	900.3
1503225406784	897.5
1503225411895	894.8
1503225416931	891.3
1503225422083	888.6
1503225427271	885.7
1503225432536	882.7
1503225437654	879.3
1503225442682	876.5
1503225447685	873.4
1503225452783	870.6
1503225458663	867.4
1503225464276	864.4
1503225469644	861.6
1503225474663	858.5
1503225479847	854.2
1503225485195	852.3
1503225490216	849.4
1503225495416	845.7
1503225500440	842.1
1503225505937	840.6
1503225511200	838.4
1503225516713	835.9
1503225522317	833.3
1503225527477	831.4
1503225533305	830.4
1503225538589	829.6
1503225543967	828.5
1503225549518	826.8
1503225555033	826.0
1503225560301	826.3
1503225565628	825.5
1503225571367	824.2
1503225576849	823.3
1503225582270	822.9
1503225587276	822.9
1503225592367	822.8
1503225597417	821.6
1503225602521	821.4
1503225607874	821.4
1503225612910	821.5
1503225618110	820.4
1503225623881	820.1
1503225629151	820.3
1503225634386	820.4
1503225639641	819.9
1503225644852	819.2
1503225650282	819.6
1503225655495	819.7
1503225660659	819.1
1503225666403	818.7
1503225671444	818.3
1503225676633	819.1
1503225681950	818.6
1503225687273	818.2
1503225692413	817.8
1503225697861	818.0
1503225702863	818.1
1503225708414	817.6
1503225713624	817.1
1503225719441	817.5
1503225724482	818.0
1503225730024	817.8
1503225735416	817.0
1503225740586	816.8
1503225745995	817.6
1503225751241	817.5
1503225757064	816.8
1503225762266	816.6
1503225767597	816.5
1503225772857	816.9
1503225778196	817.2
1503225783427	816.3
1503225788817	816.3
1503225799662	816.9
1503225811035	816.2
1503225816440	816.0
1503225821506	816.2
1503225826568	816.4
1503225833189	816.0
1503225843655	816.0
1503225849710	816.5
1503225854866	816.4
1503225860272	815.8
1503225866060	815.7
1503225871288	815.7
1503225877285	816.2
1503225883000	816.4
1503225888278	816.0
1503225894213	815.6
1503225899656	815.3
1503225904851	815.7
1503225910049	816.2
1503225915759	816.1
1503225920766	815.6
1503225926124	815.7
1503225931489	816.2
1503225936880	815.9
1503225942205	815.5
1503225947475	815.3
1503225952774	815.3
1503225957964	816.0
1503225963151	815.4
1503225968821	815.2
1503225974531	815.3
1503225980474	815.7
1503225985983	816.0
1503225991496	815.5
1503225997275	815.2
1503226003075	815.0
1503226008495	815.3
1503226014275	815.9
1503226019557	815.6
1503226024693	815.2
1503226031237	815.0
1503226036627	815.0
1503226042026	815.5
1503226047354	815.7
1503226053209	815.3
1503226058595	814.9
1503226064275	814.8
1503226070301	815.2
1503226075845	815.7
1503226080966	815.5
1503226086836	815.1
1503226092656	814.8
1503226098461	814.9
1503226103710	815.5
1503226108979	815.6
1503226115427	815.1
1503226120527	814.8
1503226126301	814.7
1503226131710	815.0
1503226137101	815.5
1503226142108	815.3
1503226147222	814.7
1503226153041	815.0
1503226158241	815.5
1503226163500	815.3
1503226169990	814.8
1503226175393	814.6
1503226181202	814.7
1503226186623	815.2
1503226191971	815.4
1503226197960	815.0
1503226203351	814.7
1503226209405	814.6
1503226214763	814.9
1503226220566	815.4
1503226225575	815.2
1503226231744	814.7
1503226237291	814.5
1503226242934	814.6
1503226248119	815.2
1503226254475	815.3
1503226259534	814.9
1503226265450	814.6
1503226271205	814.4
1503226276393	814.9
1503226282389	815.3
1503226287653	815.1
1503226293626	814.7
1503226299388	814.4
1503226304827	814.5
1503226310395	815.1
1503226316118	815.3
1503226321757	814.8
1503226327035	814.5
1503226332340	815.0
1503226338642	814.8
1503226343949	815.3
1503226349355	815.1
1503226354509	814.5
1503226359826	814.3
1503226365029	815.2
1503226376350	814.5
1503226381759	814.3
1503226387017	814.5
1503226392264	815.0
1503226397311	815.2
1503226402321	814.3
1503226407421	814.7
1503226412912	815.5
1503226418188	816.2
1503226424032	816.4
1503226429622	816.9
1503226434629	818.1
1503226440068	819.6
1503226445466	820.2
1503226451234	821.1
1503226456812	822.5
1503226462563	824.2
1503226467973	826.2
1503226473291	827.2
1503226479224	828.4
1503226484241	829.8
1503226490294	831.3
1503226495472	833.7
1503226500782	835.5
1503226506725	836.6
1503226512244	838.0
1503226517585	839.7
1503226523091	841.7
1503226528235	842.8
1503226533655	844.4
1503226539418	846.1
1503226544841	847.9
1503226550428	850.8
1503226555570	851.9
1503226560944	853.1
1503226566545	854.8
1503226572427	856.9
1503226577869	859.1
1503226583346	861.0
1503226588808	862.3
1503226593990	863.8
1503226599481	865.2
1503226604529	867.5
1503226609808	868.7
1503226614809	870.2
1503226620053	872.2
1503226625470	873.5
1503226630470	875.2
1503226635472	876.9
1503226640664	878.9
1503226645667	880.8
1503226650682	882.0
1503226655805	883.5
1503226660910	885.4
1503226665918	887.3
1503226671142	888.6
1503226676491	889.8
1503226681881	892.1
1503226686956	893.9
1503226692583	895.5
1503226697812	896.6
1503226703279	898.4
1503226708473	900.5
1503226713482	901.6
1503226719096	903.1
1503226724663	904.7
1503226730233	907.0
1503226735428	909.2
1503226740764	910.5
1503226746885	911.9
1503226752424	913.6
1503226757944	915.7
1503226763485	917.9
1503226769025	919.7
1503226774032	921.0
1503226779575	922.2
1503226785026	924.3
1503226790826	926.0
1503226796225	927.2
1503226802017	928.8
1503226807298	930.5
1503226813196	932.7
1503226818806	934.8
1503226824194	936.2
1503226829942	937.5
1503226834947	939.0
1503226840987	941.1
1503226846227	943.3
1503226851695	945.0
1503226856926	946.3
1503226862093	947.5
1503226867178	949.4
1503226872338	951.3
1503226878179	952.6
1503226883469	954.2
1503226889219	955.8
1503226894389	958.0
1503226899449	958.7
1503226905250	960.1
1503226910552	962.0
1503226916460	964.2
1503226922242	966.3
1503226927408	967.3
1503226932618	968.8
1503226937643	970.3
1503226942831	972.4
1503226947905	973.7
1503226952921	975.1
1503226958015	976.6
1503226963142	978.4
1503226968681	979.8
1503226973852	981.1
1503226978857	982.7
1503226984076	984.7
1503226989231	986.0
1503226994298	987.3
1503226999548	988.8
1503227004554	990.7
1503227009644	992.1
1503227014762	993.5
1503227020575	995.0
1503227025581	996.8
1503227030602	998.1
1503227036029	999.5
1503227041296	1000.9
1503227046296	1003.1
1503227051606	1004.2
1503227056716	1005.7
1503227061866	1006.8
1503227066965	1008.9
1503227072128	1010.5
1503227077656	1011.6
1503227082887	1013.1
1503227088437	1015.2
1503227093577	1017.0
1503227098628	1017.6
1503227103635	1019.0
1503227108699	1020.8
1503227114180	1022.8
1503227119680	1024.5
1503227124741	1024.9
1503227129926	1026.9
1503227134960	1029.1
1503227140509	1030.6
1503227146001	1031.7
1503227152120	1033.3
1503227157738	1034.4
1503227162980	1036.8
1503227168102	1038.3
1503227173280	1038.9
1503227179010	1041.0
1503227184034	1042.7
1503227189063	1044.8
1503227194131	1045.2
1503227199563	1046.7
1503227204854	1048.6
1503227210651	1050.5
1503227216255	1051.3
1503227221752	1052.7
1503227227053	1054.5
1503227232763	1055.7
1503227237953	1058.1
1503227243063	1058.8
1503227248162	1060.4
1503227253870	1061.6
1503227259294	1063.0
1503227264295	1063.9
1503227269345	1064.4
1503227274905	1064.9
1503227280157	1066.0
1503227290415	1066.0
1503227295756	1066.2
1503227301026	1066.7
1503227306823	1066.6
1503227312233	1066.5
1503227318135	1066.3
1503227329336	1067.1
1503227334617	1067.3
1503227340246	1067.1
1503227345777	1066.9
1503227350786	1067.0
1503227356544	1067.2
1503227362245	1067.6
1503227367874	1067.5
1503227373559	1067.3
1503227379189	1067.3
1503227384655	1067.4
1503227390177	1067.7
1503227395187	1067.8
1503227400480	1067.4
1503227405941	1067.5
1503227410956	1067.7
1503227415986	1068.0
1503227421120	1067.5
1503227426900	1067.5
1503227432350	1067.8
1503227438146	1068.1
1503227443441	1067.7
1503227449108	1067.6
1503227454417	1067.6
1503227460223	1067.8
1503227465701	1068.1
1503227471180	1068.2
1503227476652	1067.8
1503227482243	1067.6
1503227488702	1067.6
1503227494133	1068.1
1503227499414	1068.3
1503227504520	1067.9
1503227509953	1067.8
1503227515313	1067.7
1503227520515	1068.5
1503227525813	1068.0
1503227530944	1067.8
1503227536382	1067.7
1503227541715	1068.1
1503227546751	1069.1
1503227552326	1068.5
1503227557586	1068.4
1503227563123	1068.8
1503227569396	1069.3
1503227574827	1069.0
1503227580617	1068.8
1503227586016	1068.6
1503227591806	1068.7
1503227597566	1069.2
1503227602694	1069.4
1503227608127	1068.9
1503227614024	1068.8
1503227620015	1068.6
1503227625232	1068.9
1503227630562	1069.4
1503227635911	1069.2
1503227642469	1068.7
1503227652885	1068.7
1503227658607	1069.3
1503227663697	1069.5
1503227668810	1068.7
1503227674251	1068.9
1503227680040	1069.4
1503227685290	1069.4
1503227690472	1069.0
1503227695690	1068.7
1503227700780	1069.4
1503227706211	1069.6
1503227711598	1069.1
1503227716651	1068.8
1503227721708	1068.8
1503227726792	1069.5
1503227732569	1069.0
1503227738012	1068.8
1503227743825	1068.7
1503227749242	1069.2
1503227754292	1069.6
1503227759667	1069.4
1503227765094	1068.8
1503227770865	1068.7
1503227777180	1068.9
1503227782630	1069.3
1503227788045	1069.6
1503227793395	1069.2
1503227799876	1068.9
1503227805691	1068.8
1503227811434	1069.1
1503227816945	1069.6
1503227822022	1069.3
1503227828164	1068.9
1503227833541	1068.8
1503227839405	1069.0
1503227844853	1069.5
1503227850605	1069.6
1503227856388	1069.0
1503227861806	1068.8
1503227867754	1068.7
1503227873393	1069.1
1503227878807	1069.5
1503227889968	1068.9
1503227895616	1068.8
1503227901184	1068.9
1503227906311	1069.5
1503227911486	1069.5
1503227917216	1069.1
1503227923948	1068.8
1503227929391	1068.8
1503227940616	1069.5
1503227945834	1069.2
1503227951191	1068.7
1503227956431	1068.7
1503227961722	1068.6
1503227967001	1069.0
1503227972503	1068.7
1503227978923	1068.5
1503227984002	1068.6
1503227989421	1069.1
1503227995112	1069.3
1503228000499	1068.8
1503228006249	1068.5
1503228011922	1068.4
1503228017702	1069.0
1503228023104	1069.2
1503228028460	1068.9
1503228034665	1068.5
1503228040093	1068.4
1503228045244	1068.6
1503228050533	1069.2
1503228055894	1069.2
1503228062834	1068.7
1503228067852	1068.5
1503228073092	1068.3
1503228079488	1068.8
1503228085269	1069.3
1503228090525	1068.9
1503228096033	1068.5
1503228101103	1068.5
1503228107656	1068.4
1503228113295	1069.0
1503228118895	1069.1
1503228124659	1068.5
1503228130058	1068.4
1503228135847	1068.3
1503228141603	1068.7
1503228147027	1069.2
1503228152314	1068.8
1503228157748	1068.5
1503228163408	1068.2
1503228173459	1068.8
1503228178933	1068.4
1503228190103	1068.4
1503228195159	1068.9
1503228200486	1069.1
1503228207075	1068.5
1503228212461	1068.2
1503228218270	1068.2
1503228224140	1068.6
1503228229581	1069.0
1503228245672	1068.1
1503228245672	1068.1
1503228252331	1068.3
1503228257739	1068.9
1503228262904	1068.9
1503228268203	1068.4
1503228273483	1068.1
1503228279930	1068.2
1503228286254	1068.5
1503228291461	1068.9
1503228296823	1068.7
1503228302857	1068.3
1503228308121	1068.1
1503228313791	1068.2
1503228319481	1068.8
1503228325223	1068.7
1503228330834	1068.4
1503228336469	1068.1
1503228341544	1068.0
1503228347419	1068.4
1503228353298	1068.9
1503228359057	1068.5
1503228364705	1068.3
1503228369996	1067.9
1503228375113	1068.2
1503228381236	1068.7
1503228386243	1068.9
1503228392857	1068.2
